class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,91728,,,,,0,0,0,0,5260,347536,4322754,1582250,55808,3978,2518290,2022,0,,0,0,4942400,4156692,1525606,764596,,0,22576,0,,,0,0,0,0,0,418296,2634284,2551920,713086,0,53122,55138,86234,4149614,1884406,89072,0,0,0,0,993328,1358554,430206,387548,412738,519218,810256,1227088,178482,168,6468940,,,,,2518290,76974,678568,838912,285500,294400,306960,102440,91727.79,6468940,6468940,,52940,,,407520,,1209600,,,,,5688646.08,0.0,612939.84,,,0,0,0,51210,1209868,4186978,786678,63890,15748,3214,,,6468940,17848,1588,340502,319878,2951878,2561800,121592,2500,0,0,,,,,,,,,,,,,,,,,,,,52048,,,,,,,,,,,,,,,,636002,1522772,984894,542862,1094598,694422,412964,204262,224098,712,,
neg,30096,0,,0,0,0,0,0,0,12402,621530,1332514,62896,0,0,1041522,0,0,0,0,0,1871050,1706556,313684,127012,0,0,0,0,0,0,0,0,0,0,0,16242,395628,741286,876186,0,2588,588,1164,2560,725182,1297250,10,0,0,0,739944,294466,143374,113196,127338,293540,299988,17496,0,0,2185146,0,158,84,42,1041522,26126,196666,115988,181480,1310700,1310700,128020,30096.88,2185146,2185146,2166974,13648,216082,94976,970440,2029342,1209600,0,,,,1794003.84,0.0,232232.64,,,0,0,0,153822,1059944,755758,50218,7460,2114,26,,0,2185146,3022,314,81396,97494,85904,1387212,364036,9960,4,0,,,,,,,,,,1332,102,0,0,0,0,0,0,0,0,12490,30080,5888,0,0,96054,14208,1761280,488858,0,0,0,0,96900,,,243872,429666,292444,146620,286942,296580,188588,81716,62190,724,0,0
neg,1144,2130706432,14,0,0,0,0,0,0,470,53028,33734,0,0,0,29816,0,0,0,0,0,86434,75492,33902,4658,0,0,0,0,20,10,0,0,0,0,0,0,0,30068,57164,0,258,76,246,766,682,34998,50206,0,0,0,63522,15026,4322,2124,834,434,274,408,150,138,120418,48,28,60,2,29816,856,24570,9210,,,,33220,1144.34,120418,120418,118850,297,20,11608,119480,87504,1209600,2124,2,12,0,64489.92,0.0,21755.52,0,48,0,0,136,7582,46650,26772,4330,1714,48,0,0,4,120418,1464,58,2564,7046,3890,47946,21836,2374,54,0,12,12,64686,42150,0,0,0,0,65970,282,72,0,0,0,0,0,0,0,0,772,20,22,18036,6376,1260,222,267700,26944,0,24,0,0,144340,2.2,172,23874,12364,3542,3006,3084,40494,636,198,34,0,0,0
neg,0,2,,0,0,0,0,0,0,28,1918,2676,0,0,0,696,0,0,0,0,0,1584,628,2404,330,0,0,0,0,4,6,0,0,0,0,0,0,1940,0,2682,0,2698,2,10,10,4,338,1560,0,0,0,3526,174,134,34,30,38,568,118,0,0,3992,0,0,0,0,696,62,1244,1152,1310700,1310700,1310700,2340,0.6,3992,3992,7102,22,0,364,3960,4622,1209600,54,,,,328.32,0.0,1593.6,,,0,0,0,1922,2122,578,0,0,0,0,,4,3992,2702,2,10,0,4,994,846,64,0,0,4,60,172,0,0,0,0,0,294,32,22,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4356,266,0,0,0,0,0,0,0,0,0,0
neg,27730,0,,0,0,0,0,0,0,0,0,0,0,0,0,1158498,2016,0,0,1316,2274,1721950,1315538,590338,328674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314348,0,0,0,0,1158498,44184,225548,361270,301540,,,281440,27730.72,2314348,2314348,1074,0,0,104354,1097080,0,1209600,0,,,,1765908.48,0.0,383541.12,0,0,0,0,0,0,0,0,0,0,0,0,,0,2314348,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,32268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,84020,1132,886,0,0,0,0,0,0,33504,1387530,3099566,742564,21400,1260,2315658,0,0,0,0,0,4707308,4025532,853248,557154,0,0,0,0,3420,592,0,0,0,0,0,113426,1862184,2698154,612056,0,4490,2672,4992,129526,2828762,2299698,15664,16,0,0,1556284,1326738,632636,447336,324184,249400,236316,430162,82016,748,5561956,666,1080,2070,2,2315658,66892,455924,393166,157400,165240,197420,97760,84020.06,5561956,5561956,5569314,36506,5984,63808,709220,5285840,1209600,138504,0,192,0,4813247.04,0.0,468122.88,0,0,0,0,6414,547290,2352590,2167936,185876,20622,5040,52,370,382,5561956,9344,1418,33390,226656,163798,2850528,1940036,60278,372,0,1532,1750,4512976,252138,58,7672,0,0,4836686,5270,888,0,0,0,0,0,0,0,0,37748,85912,12450,0,0,143048,20322,853540,144398,308742,6192,0,0,21098600,2551.48,2960,501106,1039528,741506,343864,720636,763768,556614,317052,288218,13530,0,0
neg,1584,2,,0,0,0,0,0,0,24522,56230,18136,132,0,0,87070,0,0,,1692,3070,176804,161526,126358,9788,0,0,0,0,0,0,0,0,0,0,0,0,0,17530,81490,0,274,54,62,250,466,91998,5584,332,0,0,33770,23208,19032,10664,6700,3104,1740,622,156,24,304982,14,12,0,0,87070,2020,107886,18220,0,0,0,124620,1584.62,304982,304982,,481,0,,303500,,1209600,2348,,,,96846.72,19672.32,51849.6,0,98,0,0,56,11278,37262,45726,4556,104,38,0,,0,304982,282,48,32,2398,4178,20784,68854,2444,0,0,34,64,82758,6678,0,636,0,0,92496,160,64,,,,,,,,,1734,352,92,0,0,3252,506,4500,450,0,0,0,0,,,374,17432,13088,11762,4500,7910,9960,10572,23690,106,0,0,0
neg,39400,0,,0,0,0,0,0,0,8602,422652,1721528,793806,97132,5216,1668204,0,92,0,0,0,2607674,2219772,730078,312044,0,0,0,0,0,0,0,0,0,0,0,289802,2303336,420570,35228,0,5092,2624,2466,6080,43292,2989366,14,2,0,0,1521484,453956,213278,159656,148166,258828,293172,396,0,0,3338538,252,388,546,314,1668204,60960,332188,395544,225360,259000,,237900,39400.52,3338538,3338538,3335178,16818,115990,86162,910920,3048936,1209600,0,,,,2400756.48,0.0,643855.68,2,592,0,0,0,50522,790180,1601264,541060,55498,9762,650,,0,3338538,6826,626,35178,472878,148148,953848,1399210,32014,208,0,,,,,,,,,,3798,218,0,0,0,0,0,0,0,0,33280,49426,7410,0,0,97136,14832,3970340,666352,0,0,0,0,329270,1476.26,1608,674562,687202,342046,147182,297012,278422,232406,163596,215918,10590,0,0
neg,26,6,6,0,0,0,0,0,0,52,0,7518,362,0,0,3104,0,0,0,0,0,10762,7252,5326,1532,0,0,0,0,0,0,0,0,0,0,0,0,7932,0,0,0,46,6,22,28,1330,6498,2,0,0,0,6674,914,242,70,22,4,6,0,0,0,16100,0,0,0,0,3104,206,1778,3466,,,,5180,25.2,16100,16100,16932,16,170,1462,15980,7932,1209600,736,2,2,0,4447.68,0,3443.52,0,0,0,0,0,0,4310,3342,198,68,14,0,0,4,16100,100,16,20,424,440,2304,3120,1372,136,0,10,0,4986,20,0,8,0,8,5252,60,30,0,0,0,0,0,0,0,0,168,0,0,0,0,284,60,13840,1500,0,0,0,0,0,33.38,34,3852,3474,540,50,16,0,0,0,0,0,0,0
neg,49852,2130706434,146,0,0,0,0,0,0,248,378070,2763854,816098,72520,1266,1736266,0,0,0,0,0,3417170,2791450,869796,567000,0,0,6036,0,342,152,0,0,0,0,0,8446,991642,1692932,1339036,0,3330,1486,2784,2606,217374,3804224,252,0,0,0,1166574,1021874,303746,236474,218928,221226,359696,503530,8,0,4287346,66,48,84,18,1736266,61268,518650,348996,250040,223380,260940,130140,49852.98,4287346,4287346,4275832,29265,556,61714,653040,4032056,1209600,132248,2,76,0,3376617.6,0.0,652272.0,0,792,0,0,0,60970,1104056,2308746,536414,18236,3502,132,58,68,4287346,5298,416,128932,329072,196188,2625786,728236,17940,188,0,278,338,3367512,9848,0,53444,0,12,3415766,2062,198,0,0,0,0,0,0,0,0,34306,64454,19152,0,0,114220,18516,7977840,802644,0,0,0,0,9852980,894.82,1028,674490,959812,834044,436828,640708,246320,111608,53468,72712,2066,0,0
neg,16,42,36,0,0,0,0,0,292,6836,2642,1124,0,0,0,3080,0,0,0,354,2044,18954,15062,12186,568,0,0,0,0,16,30,0,0,0,0,0,0,0,878,10016,0,156,26,28,482,638,4226,4846,492,0,0,9114,766,126,52,72,134,44,480,24,82,31538,0,2,0,0,3080,270,8322,3790,,,,11920,16.14,31538,31538,34522,33,0,2926,31060,10980,1209600,524,2,4,0,3221.76,0.0,6664.32,0,26,0,156,5992,2822,1028,758,138,0,0,0,0,6,31538,1200,16,30,18,1372,1078,6400,774,6,0,38,36,4300,18,0,0,0,0,4300,104,168,0,0,0,0,0,0,0,0,316,0,0,0,0,70,32,5440,552,5482,48,0,0,0,147.68,86,7860,2784,114,36,46,26,22,6,0,0,0,0
neg,8,18,18,0,0,0,0,0,0,36,0,5512,0,0,0,1740,0,0,0,0,0,3844,2408,3746,566,0,0,0,0,8,6,0,0,0,0,0,0,4138,0,1410,0,1460,4,20,10,66,3954,34,0,0,0,3946,578,160,236,76,320,232,0,0,0,7596,0,6,38,0,1740,94,2228,1516,,,,3680,8.41,7596,7596,9074,24,202,700,7540,5548,1209600,246,2,4,0,1609.92,67.2,2431.68,0,0,0,0,0,262,4782,444,38,22,0,0,0,6,7596,1482,6,12,392,108,1648,1288,506,104,2,26,20,1578,88,0,4,0,24,2308,52,34,0,0,0,70,0,0,0,0,76,0,0,0,0,48,20,11160,1666,8248,16,0,0,0,44.82,20,4014,1346,154,32,2,0,0,0,0,0,0,0
neg,1710,40,32,0,0,0,0,0,0,60,18624,77456,4322,0,0,46628,0,0,0,0,0,96396,87274,17684,6566,0,0,0,0,32,38,0,0,0,0,0,10322,72924,3606,13610,0,108,14,38,46,48246,52010,0,0,0,0,59208,29224,8144,3428,372,86,0,0,0,0,114100,0,4,34,2,46628,1350,11060,6600,,,,17460,1709.5,114100,114100,115784,338,0,11098,113860,100462,1209600,1840,0,8,0,89186.88,0.0,11195.52,0,0,0,0,0,3216,40900,51014,5274,58,0,0,12,18,114100,152,20,714,8034,2228,47458,39924,1882,50,0,78,82,88460,54872,78,60,0,0,89976,86,124,0,0,0,0,0,0,0,0,658,264,78,0,0,2186,428,1100,122,0,0,0,0,709530,90.82,46,12186,10956,5324,2344,6830,62756,56,10,0,0,0,0
neg,44,38,10,0,0,0,0,0,0,518,10374,10212,0,0,0,8642,0,0,0,0,0,28670,21400,151326,1294,0,0,0,0,12,28,0,0,0,0,0,0,0,15636,5468,0,1304,336,1324,3046,5472,9622,0,0,0,0,17940,2016,252,244,64,46,88,430,24,0,180056,4,14,8,0,8642,540,144454,6508,,,,150680,43.44,180056,180056,180836,36,0,17580,179400,21104,1209600,872,2,10,0,6680.64,5627.52,7563.84,,,0,0,0,6706,13044,1354,0,0,0,0,0,6,180056,1128,34,62,154,522,5070,12712,1414,8,0,32,44,6586,1040,0,48,0,0,7860,114,50,0,0,10,5724,0,0,0,0,518,0,0,3070,964,160,50,0,0,0,56,0,0,0,,,14980,4040,908,238,916,10,8,4,0,0,0,0
neg,10,4,4,0,0,0,0,0,0,10,2262,3434,0,0,0,1102,0,0,0,0,0,3304,1336,19864,588,0,0,0,0,6,8,0,0,0,0,0,0,0,1224,4482,0,62,6,372,890,30,4344,2,0,0,0,4270,238,82,116,238,46,486,58,146,26,23190,0,6,0,0,1102,126,17302,2548,,,,19700,10.67,23190,23190,25344,26,14,2218,23020,5736,1209600,244,2,0,0,1992.0,0.0,2487.36,0,8,0,0,0,1510,2892,1164,140,0,0,0,0,2,23190,1290,6,16,8,168,1004,2632,562,20,0,8,6,2328,156,0,0,0,0,2376,36,56,0,0,0,0,0,0,0,0,166,0,0,348,172,10,8,3700,444,4,24,0,0,0,0.8,32,4040,1400,60,10,14,10,82,90,0,0,0,0
neg,13494,2130706432,,0,0,0,0,0,2618,144758,884850,476926,59366,0,0,592654,0,0,0,8398,15420,1423278,1233080,533072,169438,2,0,0,0,48,100,0,0,0,0,0,0,0,545074,1023444,0,2024,1748,1998,3938,3340,1534704,17110,3656,0,0,958102,206840,112070,91014,55650,34302,27078,31796,28984,22682,1965094,50,46,602,34,592654,20198,329556,202044,343740,,,186320,13493.38,1965094,1965094,1954896,5669,72244,73786,752140,1569500,1209600,0,,,,893880.0,344913.6,329516.16,36,434,0,0,45394,358678,788260,339220,32232,3860,798,76,,1928,1965094,3408,352,156378,233596,330062,517028,318524,9122,48,0,,,,,,,,,,2844,84,0,0,460,352816,0,0,0,0,10288,3190,1144,1883430,245496,41266,10018,7020240,1185336,1375956,10886,0,0,0,1088.64,762,692780,300748,134454,54322,85148,76660,84516,138638,1252,0,0,0
neg,40260,2130706432,252,0,0,0,0,0,0,734,33496,1595366,488790,1022,0,992594,0,0,0,0,0,1985950,1822958,211312,138052,0,0,0,0,412,96,0,0,0,0,0,9946,415428,1678682,15352,0,762,206,304,790,102926,2013762,658,0,0,0,530782,521240,258806,205412,166196,152592,277828,6552,0,0,2197448,0,592,552,6,992594,19878,116306,94364,132160,,,76300,40260.74,2197448,2197448,2204666,12199,7272,97062,984680,2119408,1209600,61188,2,44,0,1932445.44,0.0,185769.6,0,140,0,0,0,34,390358,1195008,504612,22084,6662,650,6,12,2197448,1924,246,980,141082,75140,1450544,446772,2720,0,0,390,322,1932704,196616,0,3026,0,14,1944424,1344,152,0,0,0,0,0,0,0,0,11226,27414,9616,0,0,47846,11012,4573780,470794,0,0,0,0,1098220,513.18,588,195218,242822,179234,98798,236342,224966,204792,201522,509516,26198,0,0
neg,161528,0,,0,0,0,0,0,0,223684,3074966,6149650,1845252,19198,0,5482828,0,0,0,2558,5620,10361356,9447648,1527878,694190,0,0,0,0,0,0,0,0,0,0,0,145270,3551600,7313646,302234,0,8614,3686,5472,10102,3027024,8197140,60706,6,0,0,4798940,1647046,855948,651190,536200,515556,613996,1044262,562074,87538,11894484,46,460,3582,508,5482828,123556,704230,817556,205000,174400,138280,136900,161528.95,11894484,11894484,11744418,74591,405160,84042,978280,11312750,1209600,0,,,,9494356.8,0.0,1805727.36,,,0,0,18542,1148562,4706312,4685024,687304,58422,8560,24,,0,11894484,12764,2072,529690,905324,1007468,7949596,899794,6032,10,0,,,,,,,,,,8434,352,0,0,0,0,0,0,0,0,67202,111544,21054,0,0,406132,61726,17490820,2664156,0,142,0,0,18789490,,,1860260,2224768,1304986,734720,1739456,1504928,962888,460748,513950,6046,0,0
neg,13016,2130706432,122,0,0,0,0,0,3566,660804,325622,7324,0,0,0,90868,0,0,0,10802,17660,831720,719568,499364,88004,0,0,0,0,244,246,0,0,0,0,0,0,0,166008,831308,0,1536,790,1320,2082,2636,793986,190010,4956,0,0,417138,179648,86238,71708,56890,51730,44342,45190,22328,22104,1342294,20,22,1346,2,90868,12144,345206,152028,450740,,,44520,13015.12,1342294,1342294,1327856,4969,0,11250,128360,986394,1209600,45238,2,70,0,816779.52,0.0,165408.0,112,574,0,0,269926,615172,97058,10102,3338,1518,198,4,0,12,1342294,3880,440,75944,80606,69420,663060,98476,5472,18,0,170,634,836274,156810,0,6,0,0,836688,1894,718,0,0,0,0,0,0,0,0,13616,6392,2454,3021964,380394,32500,6124,3866140,386588,1317952,16778,2,16,0,11,1094,177740,208242,156538,61626,130918,181210,77638,3320,84,0,0,2
neg,98588,2630,2092,0,0,0,0,0,0,35102,2351318,6761906,2153954,148992,0,5015464,96926,0,0,0,0,9013408,7185966,2982866,1561488,0,0,0,0,12010,3458,0,0,0,0,0,346632,2372854,2440292,6291494,0,9798,5062,8520,301720,7073230,4052020,916,6,0,0,6827028,1983762,762794,509946,398372,630066,339304,0,0,0,11998886,0,36,310,36,5015464,225446,854284,2113514,353400,302800,364740,404640,98588.8,11998886,11998886,11898928,43923,21796,89858,1083100,11451272,1209600,370328,2,894,0,7323950.4,0,4118474.88,0,0,0,0,1026,413828,3837556,5449132,1589094,142030,17650,956,586,692,11998886,21270,2318,62592,2821730,1079524,3860900,3548146,54440,352,0,3920,7876,6860152,151902,0,5466,0,0,7558596,13324,366,0,0,0,0,0,0,0,0,127578,37884,10264,0,0,249032,67074,1566800,230694,0,0,0,0,18588780,5645.6,5686,4280342,2752612,1003120,551382,1669644,1006502,113734,38932,34918,86,0,0
neg,6722,0,,0,0,0,0,0,2678,110066,181342,93580,12844,0,0,174030,0,0,0,4706,6258,400600,381474,32548,16828,0,0,0,0,0,0,0,1524,7802,6676,12248,17696,128586,95772,130206,0,234,54,82,80,4802,395258,0,0,0,0,111212,202288,58992,18014,7004,2144,734,122,0,0,437930,18,10,576,0,174030,3700,16328,16146,,,,31860,6721.35,437930,437930,442854,1193,36348,43472,436820,400510,1209600,0,,,,354034.56,0.0,46102.08,0,58,0,0,56462,178978,123846,38440,2098,632,54,0,,0,437930,440,76,272,34290,15326,304792,43330,1984,0,0,,,,,,,,,,318,36,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,5721370,146.64,176,48762,45094,30026,19410,58140,152472,13728,32350,528,0,0,0
neg,1648,12,16,0,0,0,0,0,0,38708,46236,24950,974,0,0,50858,0,0,0,2274,4078,103630,93482,33510,5418,0,0,0,0,22,8,0,0,0,0,0,0,0,294,110574,0,1458,32,62,334,266,12360,95508,848,0,0,40264,45930,15484,4808,2054,1298,492,428,74,36,139506,18,30,2,0,50858,1356,20510,12850,,,,32880,1648.43,139506,139506,137492,490,0,13374,138860,111028,1209600,846,0,12,0,85012.8,0,28453.44,2,62,0,0,14840,16240,34530,36302,8676,266,14,0,24,8,139506,1554,734,4374,3354,6890,25510,63850,4422,180,0,20,40,83646,28808,0,2,0,0,85772,62,10,0,0,0,0,0,0,0,0,872,0,2,10440,3348,606,144,0,0,0,54,0,0,0,199.92,146,28516,14454,8172,2814,4802,4296,5766,41888,160,0,0,0
neg,386878,,,,,0,0,0,32380,1177358,11694848,8257476,607370,11510,0,7960254,0,0,,32396,49684,19180360,17725328,2855310,1388680,,0,0,0,,,0,0,0,0,0,1623932,10395876,2923408,6837726,0,16738,25468,26266,33510,1018962,20539912,120086,0,0,0,7778086,5000864,2533782,1585384,1178568,1091718,1189718,1122832,275732,24258,22071996,,,,,7960254,192576,1580394,1267072,155620,152840,129500,30520,386878.63,22071996,22071996,,134084,,,246440,,1209600,,,,,20938104.0,0.0,827889.6,,,0,728,279788,6797128,10605006,3320212,474732,176832,80100,46416,,,22071996,18672,4100,608760,590972,2163466,16755548,1610576,28846,2,0,,,,,,,,,,,,,,,,,,,,100404,,,,,,,,,,,,,,,,929324,2767020,3056028,1745244,4613472,4390558,2426436,975574,863192,14094,,
neg,62210,0,,0,0,0,0,0,0,314910,2202486,1421118,58032,1408,0,2035762,0,23296,0,1650,2630,3597884,3172324,996154,342084,0,0,0,0,0,0,0,0,0,0,0,36720,1657884,1147386,1155964,0,6288,4424,3652,4840,857948,3099694,21102,6,0,0,1258964,617236,292324,242164,198570,192724,300148,596500,268170,31154,4596434,24,2124,2304,166,2035762,57040,769700,225242,225380,382800,225040,154920,62210.47,4596434,4596434,,33149,354204,92336,957980,,1209600,0,,,,3621018.24,0.0,371044.8,,,0,0,28634,1033062,2112050,725488,77586,17770,3338,26,,0,4596434,5440,698,213734,134016,193154,2927724,509416,13768,4,0,,,,,,,,,,2456,90,0,0,0,0,0,0,0,0,33708,69656,13500,0,0,108898,28108,3145900,945770,0,0,0,0,4792610,,,399834,842514,549962,273082,526640,498934,402764,252048,250976,1200,0,0
neg,6,34,30,0,0,0,0,0,0,34,0,3518,0,0,0,1620,0,0,0,0,0,5126,3782,2482,740,0,0,0,0,54,24,0,0,0,0,0,0,3552,0,0,0,28,8,18,32,1698,1768,0,0,0,0,3014,406,68,34,24,6,0,0,0,0,7612,0,10,0,0,1620,80,916,1562,,,,2400,6.46,7612,7612,9430,6,44,518,7560,3552,1209600,114,2,4,0,1152.0,0,2375.04,0,0,0,0,0,0,1992,1538,22,0,0,0,0,4,7612,46,6,14,382,72,1632,896,430,74,0,62,68,878,14,0,42,0,32,1602,38,34,0,0,0,0,0,0,0,0,80,0,0,0,0,32,12,8320,1944,0,0,0,0,0,25.8,26,2512,906,118,16,0,0,0,0,0,0,0,0
neg,782,40,36,0,0,0,0,0,0,90,0,37568,12736,0,0,17338,0,0,0,0,0,47800,41972,11906,3128,0,0,0,0,140,40,0,0,0,0,0,0,44012,6382,0,0,176,36,58,90,40398,9636,0,0,0,0,31872,13538,3568,1066,256,42,30,22,0,0,59724,0,0,0,0,17338,620,4774,7106,,,,11640,781.16,59724,59724,64698,156,14096,5798,59480,50394,1209600,1458,0,2,0,43231.68,0.0,7080.0,0,0,0,0,0,0,13774,35106,1344,136,34,0,0,4,59724,172,16,3818,4110,1268,20804,19272,910,24,0,58,110,38204,0,52,0,0,0,44562,70,70,0,0,0,0,0,0,0,0,340,194,66,0,0,1540,288,720,68,0,0,0,0,0,125.88,60,7880,7110,1574,1112,14450,16948,1318,2,0,0,0,0
neg,51588,438,352,0,0,0,0,0,45640,1987448,1220378,214052,106610,60970,17470,1250246,0,0,0,66158,103006,3153404,2842670,724398,279530,0,0,0,0,300,1866,0,0,0,0,0,0,41104,1298278,2313186,0,54220,5946,5522,5702,8318,2973378,570898,28584,0,0,1653774,699826,322514,194382,140824,103868,82824,98990,74490,281076,3944968,2986,11656,3750,4,1250246,43390,345020,376960,236500,189300,237280,52480,51588.79,3944968,3944968,3895732,20327,26,25328,306640,3654920,1209600,105366,2,136,0,2743425.6,314801.28,592357.44,310,1162,0,18,127888,608764,1245086,1089398,407934,146150,26690,640,0,652,3944968,6228,856,235178,272534,412116,2286458,424384,14748,66,0,348,3290,2763420,1514580,0,128282,0,0,2764286,3582,468,0,0,10,314888,0,0,0,0,23200,3652,1570,9660178,1173810,76072,13066,14865680,1487456,3840530,9142,0,0,11588870,1932.62,1894,927954,445840,239606,123738,318904,379086,1159334,57774,332,0,0,0
neg,59718,0,,0,0,0,0,0,0,65938,901136,2097278,703148,12754,0,1906358,0,0,0,186,236,3448002,2978486,2338526,427986,0,0,0,0,0,0,0,0,0,0,0,0,2530324,1249924,6,0,6080,6732,15564,24712,1512910,2210688,3568,0,0,0,1658196,437010,285954,242948,199692,186410,228972,400738,129624,10710,5786706,74,308,190,142,1906358,45684,1901132,434244,464380,506220,517580,359140,59717.77,5786706,5786706,5773992,25544,263012,92644,945740,3780254,1209600,0,,,,3258973.44,0,516113.28,,,0,0,4498,366328,1494962,1605716,277060,27472,4174,44,,0,5786706,5364,738,157448,272710,271130,2690376,375904,6558,26,0,,,,,,,,,,2772,166,0,0,0,0,0,0,0,0,27780,50658,8478,0,0,103030,14110,4094880,944732,0,0,0,0,446150,,,543774,545666,419356,265004,585724,543594,365508,211822,288982,10824,0,0
neg,41072,310,186,0,0,0,0,0,0,69998,986106,1554364,375020,31824,1144,1515406,0,0,0,0,0,2681754,2345784,472416,270572,0,0,0,0,674,170,0,0,0,0,0,24578,1546072,984516,463290,0,3932,1464,1606,1606,30966,2977792,1090,0,0,0,1031234,772814,242054,204308,183706,164054,155966,261940,2380,0,3154804,16,46,246,4,1515406,47668,237176,233698,181540,173000,,111320,41071.58,3154804,3154804,3149894,18928,377304,69240,727840,3018456,1209600,106870,0,92,0,2549011.2,0.0,466130.88,2,694,0,0,516,191098,1102080,1336638,364500,20896,2616,112,0,4,3154804,5596,540,39474,287296,154692,1379446,1118894,32320,198,0,436,522,275468,42196,0,72046,0,0,2578660,2456,76,0,0,0,0,0,0,0,0,24996,47978,8332,0,0,119166,19716,5306220,1536286,0,0,0,0,1370920,1174,1346,492882,674370,466004,231538,409706,287886,164564,102070,174966,14470,0,0
neg,61784,392,346,0,0,0,0,0,0,28092,1596702,2305926,251686,4022,0,1799932,0,0,0,0,0,3786770,3353104,602404,364394,0,0,0,0,1194,266,0,0,0,0,0,28236,2499990,1117802,540400,0,2598,494,1154,94378,2887972,1199014,818,0,0,0,1732138,840170,239694,175052,177578,371174,650622,0,0,0,4390008,0,32,64,32,1799932,51568,341878,259492,163160,157560,174800,98620,61783.1,4390008,4390008,4397560,25678,5570,71120,752100,4186428,1209600,127556,0,74,0,3535130.88,0,648023.04,0,0,0,0,0,344532,1609276,1784498,416138,24704,6400,880,10,14,4390008,6482,944,88278,438608,213948,2414588,988148,35338,94,0,634,658,3541944,18612,0,1894,0,14,3598950,3094,146,0,0,0,0,0,0,0,0,26612,74916,10776,0,0,146188,20252,318440,38424,0,0,0,0,49615340,1858.6,1856,688890,832542,470278,234186,465900,382084,354374,267822,478102,12250,0,0
neg,243522,,,,,0,0,2550,208746,4201840,7806378,4090042,959092,379992,124732,7336396,0,36,,109610,263942,13354176,11172960,6215164,2179280,,0,3474,0,,,0,0,0,0,0,9778,298276,5665884,11799434,0,265930,31244,38404,50202,3282044,14105438,102,8,0,0,4624892,5918144,2896370,1593062,764904,465294,668272,789982,52116,336,19681640,,,,,7336396,296140,2787232,3405478,,,,,243521.21,19681640,19681640,,87826,,,,,,,,,,12931547.52,1731728.64,3101525.76,,,0,45680,1377410,7214678,6037370,2523320,514460,55626,4822,6,,,19681640,18292,3060,635980,2150186,2060190,11193206,1626942,85384,132,0,1512,1876,11355344,5002110,38,305886,0,0,11848086,,,,,,,,,,,146412,,,,,,,,,,,,,,,,4938274,2012146,1285720,612726,1134480,1370320,6260626,139296,19784,0,,
